timestamp,event_ticker,market_ticker,url,target_price,current_btc_kalshi,current_btc_source,current_btc_proxy,seconds_left,yes_bid,yes_ask,no_bid,no_ask,yes_decision,yes_reason,yes_model_fair_value_cents,yes_required_exit_bid_cents,yes_edge_cents,yes_expected_roi_percent,no_decision,no_reason,no_model_fair_value_cents,no_required_exit_bid_cents,no_edge_cents,no_expected_roi_percent,chosen_side,open_trades,cash,open_capital,account_value,wins,losses,total_gain_percent
2026-07-02T18:09:10,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61469.77,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,349,21.0,22.0,78.0,79.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 25c MIN (raw 24.44c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 21.00c, climbed 10.00c, 4s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.97 from target, minimum $17.00 | model fair value 29.70c | edge 7.70c | expected settlement ROI 33.65% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",29.7,25,7.7,33.65,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 88c MIN (raw 87.78c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 78.00c, climbed 0.00c, 0s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.97 from target, minimum $17.00 | model fair value 70.30c | edge -8.70c | expected settlement ROI -11.90% | blocked: bid is not making a slow upward climb yet | blocked: market just flushed; waiting for settlement/recovery | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",70.3,88,-8.7,-11.9,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:12,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61469.94,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,348,20.0,21.0,79.0,80.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 24c MIN (raw 23.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 20.00c, climbed 9.00c, 6s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.80 from target, minimum $17.00 | model fair value 29.74c | edge 8.74c | expected settlement ROI 40.19% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",29.74,24,8.74,40.19,WATCH,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 89c MIN (raw 88.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 79.00c, climbed 1.00c, 1s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.80 from target, minimum $17.00 | model fair value 70.26c | edge -9.74c | expected settlement ROI -13.05% | blocked: bid is not making a slow upward climb yet | blocked: market just flushed; waiting for settlement/recovery | blocked: market price too far above model probability | decay-climb setup is in range but not safe enough yet",70.26,89,-9.74,-13.05,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:13,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61470.25,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,346,19.0,20.0,80.0,81.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 23c MIN (raw 22.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 19.00c, climbed 8.00c, 7s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.49 from target, minimum $17.00 | model fair value 29.80c | edge 9.80c | expected settlement ROI 47.52% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",29.8,23,9.8,47.52,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 91c MIN (raw 90.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 80.00c, climbed 2.00c, 3s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.49 from target, minimum $17.00 | model fair value 70.20c | edge -10.80c | expected settlement ROI -14.20% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",70.2,91,-10.8,-14.2,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:14,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61470.63,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,345,18.0,20.0,80.0,82.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 23c MIN (raw 22.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 18.00c, climbed 7.00c, 9s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.11 from target, minimum $17.00 | model fair value 29.92c | edge 9.92c | expected settlement ROI 48.10% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",29.92,23,9.92,48.1,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 92c MIN (raw 91.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum 0.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 80.00c, climbed 2.00c, 4s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $48.11 from target, minimum $17.00 | model fair value 70.08c | edge -11.92c | expected settlement ROI -15.39% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",70.08,92,-11.92,-15.39,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:16,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61471.0,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,343,19.0,20.0,80.0,81.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 23c MIN (raw 22.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 8.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 19.00c, climbed 8.00c, 10s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.74 from target, minimum $17.00 | model fair value 30.01c | edge 10.01c | expected settlement ROI 48.54% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.01,23,10.01,48.54,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 91c MIN (raw 90.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -8.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 80.00c, climbed 2.00c, 6s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.74 from target, minimum $17.00 | model fair value 69.99c | edge -11.01c | expected settlement ROI -14.45% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.99,91,-11.01,-14.45,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:17,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61471.24,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,342,18.0,19.0,81.0,82.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 22c MIN (raw 21.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 7.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 18.00c, climbed 7.00c, 12s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.50 from target, minimum $17.00 | model fair value 30.07c | edge 11.07c | expected settlement ROI 56.70% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.07,22,11.07,56.7,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 92c MIN (raw 91.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -7.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 81.00c, climbed 3.00c, 7s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.50 from target, minimum $17.00 | model fair value 69.93c | edge -12.07c | expected settlement ROI -15.58% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.93,92,-12.07,-15.58,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:19,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61471.41,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,340,18.0,20.0,80.0,82.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 23c MIN (raw 22.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum 7.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 18.00c, climbed 7.00c, 13s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.33 from target, minimum $17.00 | model fair value 30.09c | edge 10.09c | expected settlement ROI 48.92% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.09,23,10.09,48.92,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 92c MIN (raw 91.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 2.00c, max 4.00c | bid momentum -8.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 80.00c, climbed 2.00c, 9s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.33 from target, minimum $17.00 | model fair value 69.91c | edge -12.09c | expected settlement ROI -15.59% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.91,92,-12.09,-15.59,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:20,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61471.5,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,339,18.0,19.0,81.0,82.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 22c MIN (raw 21.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 7.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 18.00c, climbed 7.00c, 15s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.24 from target, minimum $17.00 | model fair value 30.09c | edge 11.09c | expected settlement ROI 56.80% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.09,22,11.09,56.8,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 92c MIN (raw 91.11c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -7.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 81.00c, climbed 3.00c, 10s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $47.24 from target, minimum $17.00 | model fair value 69.91c | edge -12.09c | expected settlement ROI -15.60% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.91,92,-12.09,-15.6,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:22,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61471.78,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,338,17.0,18.0,82.0,83.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 20c MIN (raw 20.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 5.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 17.00c, climbed 6.00c, 16s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.96 from target, minimum $17.00 | model fair value 30.17c | edge 12.17c | expected settlement ROI 65.96% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.17,20,12.17,65.96,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 93c MIN (raw 92.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -5.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 82.00c, climbed 4.00c, 12s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.96 from target, minimum $17.00 | model fair value 69.83c | edge -13.17c | expected settlement ROI -16.71% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.83,93,-13.17,-16.71,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:23,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61472.08,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,336,17.0,18.0,82.0,83.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 20c MIN (raw 20.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 4.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 17.00c, climbed 6.00c, 18s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.66 from target, minimum $17.00 | model fair value 30.24c | edge 12.24c | expected settlement ROI 66.30% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.24,20,12.24,66.3,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 93c MIN (raw 92.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -4.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 82.00c, climbed 4.00c, 13s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.66 from target, minimum $17.00 | model fair value 69.76c | edge -13.24c | expected settlement ROI -16.79% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.76,93,-13.24,-16.79,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:25,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61472.39,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,335,16.0,17.0,83.0,84.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 19c MIN (raw 18.89c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 5.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 16.00c, climbed 5.00c, 19s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.35 from target, minimum $17.00 | model fair value 30.33c | edge 13.33c | expected settlement ROI 76.63% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.33,19,13.33,76.63,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 94c MIN (raw 93.33c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -5.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 83.00c, climbed 5.00c, 15s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.35 from target, minimum $17.00 | model fair value 69.67c | edge -14.33c | expected settlement ROI -17.89% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.67,94,-14.33,-17.89,,0,10.0,0,10.0,0,0,0.0
2026-07-02T18:09:26,KXBTC15M-26JUL021815,KXBTC15M-26JUL021815-15,https://kalshi.com/markets/kxbtc15m/bitcoin-price-up-down/kxbtc15m-26jul021815,61518.74,61472.66,kalshi_rendered_dom:h2:m-0.font-kalshi-condensed.typ-headline-x10.typ-tabular.text-text-x10:score_140_cached_0s,,333,17.0,18.0,82.0,83.0,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 20c MIN (raw 20.00c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum 6.00c | stability: cooldown after flush: range 10.00c over 60s, high 21.00c, low 11.00c, current 17.00c, climbed 6.00c, 20s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against YES / UP, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.08 from target, minimum $17.00 | model fair value 30.38c | edge 12.38c | expected settlement ROI 67.10% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",30.38,20,12.38,67.1,PASS,"exit strategy DECAY_CLIMB_10PCT | trade size $1.00, buy fee $0.01, sell fee $0.00 | required exit bid 93c MIN (raw 92.22c) | target profit if exit hits $0.1000 (10.00%) | time bucket DECAY_CLIMB | decay entry band 60c-80c | quick scalp band 75c-93c | quick scalp time 45s-300s left | spread 1.00c, max 4.00c | bid momentum -6.00c | stability: cooldown after flush: range 10.00c over 60s, high 88.00c, low 78.00c, current 82.00c, climbed 4.00c, 16s since low; need +3.00c and 30s since low | CONTRACT DROP LOOKS UNJUSTIFIED: contract range/drop 10.00c but BTC moved only $0.00 against NO / DOWN, threshold $25.00 | BTC raw move $0.00; side favorable $0.00; side adverse $0.00 | BTC distance OK: $46.08 from target, minimum $17.00 | model fair value 69.62c | edge -13.38c | expected settlement ROI -16.96% | blocked: entry is outside the decay-climb buy zone | blocked: market just flushed; waiting for settlement/recovery | decay-climb opening rule failed",69.62,93,-13.38,-16.96,,0,10.0,0,10.0,0,0,0.0
